target,n_stocks,stocks,ticker,weight
CVX,3,COP|SLB|DVN,COP,0.7852111455892873
CVX,3,COP|SLB|DVN,SLB,0.21478885441071277
CVX,3,COP|SLB|DVN,DVN,1.648716864618701e-18
CVX,3,COP|SLB|CNQ,COP,0.5964011929148281
CVX,3,COP|SLB|CNQ,SLB,0.15665943010387334
CVX,3,COP|SLB|CNQ,CNQ,0.2469393769812986
CVX,3,COP|SLB|OKE,COP,0.4988650762352734
CVX,3,COP|SLB|OKE,SLB,0.11549214130529763
CVX,3,COP|SLB|OKE,OKE,0.38564278245942907
CVX,3,COP|SLB|PBA,COP,0.4514306379669825
CVX,3,COP|SLB|PBA,SLB,0.11449740498778053
CVX,3,COP|SLB|PBA,PBA,0.4340719570452369
CVX,3,COP|SLB|FANG,COP,0.7852111502003842
CVX,3,COP|SLB|FANG,SLB,0.21478884979961593
CVX,3,COP|SLB|FANG,FANG,0.0
CVX,3,COP|VLO|OXY,COP,0.6943922911915956
CVX,3,COP|VLO|OXY,VLO,0.25031929396556757
CVX,3,COP|VLO|OXY,OXY,0.05528841484283692
CVX,3,COP|VLO|BKR,COP,0.5826004569617089
CVX,3,COP|VLO|BKR,VLO,0.1801593421851582
CVX,3,COP|VLO|BKR,BKR,0.23724020085313288
CVX,3,COP|VLO|E,COP,0.4562533243309076
CVX,3,COP|VLO|E,VLO,0.16839352700297627
CVX,3,COP|VLO|E,E,0.37535314866611624
CVX,3,COP|VLO|DVN,COP,0.7416662389233266
CVX,3,COP|VLO|DVN,VLO,0.25833376107667344
CVX,3,COP|VLO|DVN,DVN,0.0
CVX,3,COP|VLO|CNQ,COP,0.5344252496027454
CVX,3,COP|VLO|CNQ,VLO,0.22025197565035862
CVX,3,COP|VLO|CNQ,CNQ,0.245322774746896
CVX,3,COP|VLO|OKE,COP,0.474427350280968
CVX,3,COP|VLO|OKE,VLO,0.16012413949400506
CVX,3,COP|VLO|OKE,OKE,0.3654485102250269
CVX,3,COP|VLO|PBA,COP,0.44629716616350573
CVX,3,COP|VLO|PBA,VLO,0.13840049694518608
