basket_type,n_stocks,stocks,ticker,weight
unrestricted,3,COP|IMO|OKE,COP,0.48089729064844067
unrestricted,3,COP|IMO|OKE,IMO,0.23934109081937371
unrestricted,3,COP|IMO|OKE,OKE,0.2797616185321857
unrestricted,3,COP|IMO|DVN,COP,0.6274405567752258
unrestricted,3,COP|IMO|DVN,IMO,0.32963433305473683
unrestricted,3,COP|IMO|DVN,DVN,0.04292511017003732
unrestricted,3,COP|IMO|FANG,COP,0.5984470112825128
unrestricted,3,COP|IMO|FANG,IMO,0.32368977435772467
unrestricted,3,COP|IMO|FANG,FANG,0.07786321435976262
unrestricted,3,COP|IMO|CVE,COP,0.6331428859079521
unrestricted,3,COP|IMO|CVE,IMO,0.3132646109141929
unrestricted,3,COP|IMO|CVE,CVE,0.053592503177854946
unrestricted,3,COP|IMO|E,COP,0.4956516465336053
unrestricted,3,COP|IMO|E,IMO,0.19998011087756953
unrestricted,3,COP|IMO|E,E,0.3043682425888251
unrestricted,3,COP|VLO|PSX,COP,0.6558816438336774
unrestricted,3,COP|VLO|PSX,VLO,0.10049174037095472
unrestricted,3,COP|VLO|PSX,PSX,0.24362661579536782
unrestricted,3,COP|VLO|EQNR,COP,0.5460111368846828
unrestricted,3,COP|VLO|EQNR,VLO,0.1992800058132016
unrestricted,3,COP|VLO|EQNR,EQNR,0.2547088573021156
unrestricted,3,COP|VLO|OKE,COP,0.5145051803106253
unrestricted,3,COP|VLO|OKE,VLO,0.18444613728453313
unrestricted,3,COP|VLO|OKE,OKE,0.3010486824048416
unrestricted,3,COP|VLO|DVN,COP,0.6984415205882102
unrestricted,3,COP|VLO|DVN,VLO,0.25090277511417103
unrestricted,3,COP|VLO|DVN,DVN,0.050655704297618856
unrestricted,3,COP|VLO|FANG,COP,0.6708453889055671
unrestricted,3,COP|VLO|FANG,VLO,0.245456113315134
unrestricted,3,COP|VLO|FANG,FANG,0.08369849777929883
unrestricted,3,COP|VLO|CVE,COP,0.6366187410892298
unrestricted,3,COP|VLO|CVE,VLO,0.2355083816882066
unrestricted,3,COP|VLO|CVE,CVE,0.12787287722256374
unrestricted,3,COP|VLO|E,COP,0.4775830823255503
unrestricted,3,COP|VLO|E,VLO,0.18526188466703256
unrestricted,3,COP|VLO|E,E,0.33715503300741717
unrestricted,3,COP|PSX|EQNR,COP,0.5125539524409483
unrestricted,3,COP|PSX|EQNR,PSX,0.24975991306603348
unrestricted,3,COP|PSX|EQNR,EQNR,0.23768613449301826
unrestricted,3,COP|PSX|OKE,COP,0.5072068753726252
unrestricted,3,COP|PSX|OKE,PSX,0.2203892256161161
unrestricted,3,COP|PSX|OKE,OKE,0.2724038990112587
unrestricted,3,COP|PSX|DVN,COP,0.6414493799314368
unrestricted,3,COP|PSX|DVN,PSX,0.3170647966026343
unrestricted,3,COP|PSX|DVN,DVN,0.04148582346592888
unrestricted,3,COP|PSX|FANG,COP,0.6206608396958246
unrestricted,3,COP|PSX|FANG,PSX,0.3112478070584311
unrestricted,3,COP|PSX|FANG,FANG,0.06809135324574433
unrestricted,3,COP|PSX|CVE,COP,0.5872319586284754
unrestricted,3,COP|PSX|CVE,PSX,0.29893319739623664
unrestricted,3,COP|PSX|CVE,CVE,0.11383484397528784
unrestricted,3,COP|PSX|E,COP,0.47429756454420685
unrestricted,3,COP|PSX|E,PSX,0.21431000002975484
unrestricted,3,COP|PSX|E,E,0.31139243542603834
unrestricted,3,COP|EQNR|OKE,COP,0.5079949145868722
unrestricted,3,COP|EQNR|OKE,EQNR,0.21738629292002504
unrestricted,3,COP|EQNR|OKE,OKE,0.27461879249310284
unrestricted,3,COP|EQNR|DVN,COP,0.6599864051445427
unrestricted,3,COP|EQNR|DVN,EQNR,0.2945099709160972
unrestricted,3,COP|EQNR|DVN,DVN,0.045503623939360055
unrestricted,3,COP|EQNR|FANG,COP,0.6329733213707013
unrestricted,3,COP|EQNR|FANG,EQNR,0.28965416691565804
unrestricted,3,COP|EQNR|FANG,FANG,0.07737251171364067
unrestricted,3,COP|EQNR|CVE,COP,0.6115151075689517
unrestricted,3,COP|EQNR|CVE,EQNR,0.2784300230644611
unrestricted,3,COP|EQNR|CVE,CVE,0.11005486936658734
unrestricted,3,COP|EQNR|E,COP,0.5472896586202398
unrestricted,3,COP|EQNR|E,EQNR,0.16118207356925196
unrestricted,3,COP|EQNR|E,E,0.2915282678105083
unrestricted,3,COP|OKE|DVN,COP,0.6094903080068131
unrestricted,3,COP|OKE|DVN,OKE,0.35183945259258154
unrestricted,3,COP|OKE|DVN,DVN,0.03867023940060522
unrestricted,3,COP|OKE|FANG,COP,0.5954878368053125
unrestricted,3,COP|OKE|FANG,OKE,0.34678842020129347
unrestricted,3,COP|OKE|FANG,FANG,0.05772374299339407
unrestricted,3,COP|OKE|CVE,COP,0.5429821952671758
unrestricted,3,COP|OKE|CVE,OKE,0.33647835669476
unrestricted,3,COP|OKE|CVE,CVE,0.12053944803806425
