ticker,lag,autocorrelation,observations,approx_95_threshold,significant
OXY,19,-0.014208278601055203,11250,0.01847905721500844,False
OXY,20,0.0015324503927733727,11250,0.01847905721500844,False
FANG,1,0.017212743592053794,3483,0.033210799761322796,False
FANG,2,0.029501958187911938,3483,0.033210799761322796,False
FANG,3,-0.03407334943182422,3483,0.033210799761322796,True
FANG,4,-0.021438241023709365,3483,0.033210799761322796,False
FANG,5,0.027877986878007764,3483,0.033210799761322796,False
FANG,6,-0.0006751102453654396,3483,0.033210799761322796,False
FANG,7,0.08623354790185507,3483,0.033210799761322796,True
FANG,8,0.011733651353638555,3483,0.033210799761322796,False
FANG,9,-0.0072341099434142546,3483,0.033210799761322796,False
FANG,10,8.703193966874253e-05,3483,0.033210799761322796,False
FANG,11,-0.048421093451119425,3483,0.033210799761322796,True
FANG,12,-0.013961564203521834,3483,0.033210799761322796,False
FANG,13,-0.04224165621258914,3483,0.033210799761322796,True
FANG,14,0.02270944650672017,3483,0.033210799761322796,False
FANG,15,-0.01160958853388698,3483,0.033210799761322796,False
FANG,16,-0.011457036397228683,3483,0.033210799761322796,False
FANG,17,0.009304920077728982,3483,0.033210799761322796,False
FANG,18,-0.021806225179470055,3483,0.033210799761322796,False
FANG,19,-0.055380449657859564,3483,0.033210799761322796,True
FANG,20,0.014222157438748495,3483,0.033210799761322796,False
TPL,1,0.004387602784853872,9733,0.019867019116541013,False
TPL,2,0.012951341808862468,9733,0.019867019116541013,False
TPL,3,0.004654487711825623,9733,0.019867019116541013,False
TPL,4,-0.004677840903206799,9733,0.019867019116541013,False
TPL,5,0.012979072272202878,9733,0.019867019116541013,False
TPL,6,0.012165395978428955,9733,0.019867019116541013,False
TPL,7,0.02450786324952477,9733,0.019867019116541013,True
TPL,8,-0.014048464947869604,9733,0.019867019116541013,False
TPL,9,-0.013381810798373828,9733,0.019867019116541013,False
TPL,10,-0.006371542093733481,9733,0.019867019116541013,False
TPL,11,-0.018228774853077712,9733,0.019867019116541013,False
TPL,12,0.021665173314534464,9733,0.019867019116541013,True
TPL,13,-0.0015063906796962134,9733,0.019867019116541013,False
TPL,14,-0.00940830483447868,9733,0.019867019116541013,False
